customerid,campaign,pdays,previous,poutcome,y
36492,12,347,5,other,no
36493,8,351,9,other,no
36494,7,172,4,other,no
36495,2,-1,0,unknown,no
36496,6,-1,0,unknown,no
36497,3,-1,0,unknown,no
36498,2,-1,0,unknown,no
36499,3,-1,0,unknown,no
36500,2,363,1,failure,no
36501,3,-1,0,unknown,no
36502,2,175,11,other,no
36503,3,365,6,failure,no
36504,2,371,1,failure,no
36505,4,341,2,failure,no
36506,2,288,12,failure,no
36507,3,172,2,failure,no
36508,5,172,2,failure,no
36509,7,-1,0,unknown,no
36510,6,-1,0,unknown,no
36511,2,370,3,failure,no
36512,2,343,4,failure,no
36513,2,-1,0,unknown,no
36514,3,-1,0,unknown,no
36515,3,176,1,failure,yes
36516,3,-1,0,unknown,no
36517,2,-1,0,unknown,yes
36518,8,350,9,failure,no
36519,6,-1,0,unknown,no
36520,5,-1,0,unknown,no
36521,3,-1,0,unknown,no
36522,5,-1,0,unknown,no
36523,1,-1,0,unknown,no
36524,1,292,1,other,no
36525,1,-1,0,unknown,no
36526,1,-1,0,unknown,no
36527,4,-1,0,unknown,no
36528,4,277,2,failure,no
36529,4,-1,0,unknown,no
36530,1,-1,0,unknown,no
36531,4,330,11,other,no
36532,1,-1,0,unknown,no
36533,1,-1,0,unknown,no
36534,1,-1,0,unknown,no
36535,1,370,1,failure,no
36536,1,-1,0,unknown,no
36537,1,-1,0,unknown,yes
36538,1,351,1,failure,no
36539,1,350,5,failure,yes
36540,1,357,1,failure,no
36541,1,-1,0,unknown,no
36542,1,309,3,failure,no
36543,1,370,3,failure,no
36544,2,-1,0,unknown,no
36545,1,-1,0,unknown,no
36546,1,-1,0,unknown,no
36547,1,-1,0,unknown,no
36548,1,358,2,other,no
36549,1,-1,0,unknown,no
36550,1,-1,0,unknown,no
36551,4,350,1,failure,no
36552,1,175,2,failure,no
36553,2,-1,0,unknown,no
36554,4,-1,0,unknown,no
36555,1,-1,0,unknown,no
36556,1,361,1,failure,no
36557,1,354,5,failure,no
36558,1,-1,0,unknown,yes
36559,1,-1,0,unknown,no
36560,1,306,1,failure,yes
36561,4,371,1,failure,no
36562,1,344,1,success,no
36563,1,351,3,failure,yes
36564,1,306,1,failure,no
36565,5,-1,0,unknown,no
36566,1,-1,0,unknown,no
36567,1,357,1,failure,no
36568,5,-1,0,unknown,no
36569,1,-1,0,unknown,no
36570,4,-1,0,unknown,no
36571,3,326,1,other,no
36572,1,260,5,other,no
36573,1,172,4,success,no
36574,1,-1,0,unknown,no
36575,1,-1,0,unknown,no
36576,1,-1,0,unknown,yes
36577,1,-1,0,unknown,no
36578,1,-1,0,unknown,no
36579,1,-1,0,unknown,no
36580,1,-1,0,unknown,no
36581,2,349,2,failure,no
36582,1,370,1,failure,no
36583,2,-1,0,unknown,no
36584,1,-1,0,unknown,yes
36585,3,371,2,failure,no
36586,2,175,1,failure,no
36587,1,-1,0,unknown,no
36588,1,-1,0,unknown,no
36589,1,-1,0,unknown,no
36590,1,363,1,failure,no
36591,5,370,1,other,no
36592,1,-1,0,unknown,no
36593,6,295,6,failure,no
36594,4,-1,0,unknown,no
36595,3,-1,0,unknown,no
36596,4,-1,0,unknown,yes
36597,6,258,18,other,no
36598,3,-1,0,unknown,no
36599,1,-1,0,unknown,no
36600,1,-1,0,unknown,yes
36601,12,175,3,other,no
36602,1,-1,0,unknown,yes
36603,3,364,11,failure,no
36604,1,-1,0,unknown,no
36605,5,-1,0,unknown,no
36606,1,-1,0,unknown,no
36607,5,342,15,other,no
36608,1,347,2,failure,no
36609,3,-1,0,unknown,no
36610,3,349,3,other,yes
36611,2,-1,0,unknown,no
36612,8,-1,0,unknown,no
36613,1,-1,0,unknown,no
36614,1,-1,0,unknown,no
36615,3,369,2,failure,no
36616,7,-1,0,unknown,no
36617,1,271,4,failure,no
36618,1,-1,0,unknown,yes
36619,1,356,1,failure,no
36620,1,-1,0,unknown,no
36621,1,173,1,other,no
36622,4,371,1,other,no
36623,1,-1,0,unknown,no
36624,1,173,2,failure,no
36625,1,-1,0,unknown,no
36626,1,-1,0,unknown,no
36627,2,-1,0,unknown,no
36628,1,363,1,success,no
36629,5,288,3,failure,no
36630,1,-1,0,unknown,no
36631,3,-1,0,unknown,no
36632,1,370,1,failure,no
36633,1,-1,0,unknown,no
36634,1,-1,0,unknown,no
36635,1,354,2,failure,no
36636,2,-1,0,unknown,no
36637,1,-1,0,unknown,no
36638,1,-1,0,unknown,no
36639,1,-1,0,unknown,no
36640,3,347,5,failure,no
36641,3,175,2,other,no
36642,1,-1,0,unknown,no
36643,1,-1,0,unknown,no
36644,1,-1,0,unknown,no
36645,1,-1,0,unknown,no
36646,1,-1,0,unknown,no
36647,1,363,1,failure,no
36648,1,349,4,failure,no
36649,3,326,10,failure,no
36650,6,-1,0,unknown,no
36651,2,306,1,failure,no
36652,1,-1,0,unknown,no
36653,1,-1,0,unknown,no
36654,1,-1,0,unknown,no
36655,1,-1,0,unknown,yes
36656,2,-1,0,unknown,no
36657,1,301,3,failure,no
36658,6,344,12,failure,no
36659,1,309,6,failure,no
36660,1,-1,0,unknown,no
36661,2,-1,0,unknown,no
36662,1,-1,0,unknown,no
36663,1,351,4,other,no
36664,3,351,2,failure,no
36665,5,-1,0,unknown,no
36666,5,258,4,failure,no
36667,7,-1,0,unknown,no
36668,1,-1,0,unknown,no
36669,1,329,2,failure,no
36670,1,-1,0,unknown,no
36671,1,370,2,failure,yes
36672,2,357,1,failure,no
36673,1,-1,0,unknown,no
36674,1,-1,0,unknown,no
36675,1,364,3,failure,no
36676,1,-1,0,unknown,no
36677,1,342,4,failure,no
36678,1,-1,0,unknown,no
36679,1,370,1,other,yes
36680,1,361,1,other,no
36681,5,292,3,failure,no
36682,1,-1,0,unknown,no
36683,2,-1,0,unknown,no
36684,5,-1,0,unknown,no
36685,1,-1,0,unknown,no
36686,3,172,5,failure,no
36687,3,301,3,other,no
36688,2,-1,0,unknown,no
36689,5,-1,0,unknown,no
36690,1,-1,0,unknown,no
36691,4,-1,0,unknown,no
36692,2,-1,0,unknown,no
36693,1,-1,0,unknown,yes
36694,6,308,1,failure,no
36695,1,-1,0,unknown,no
36696,1,354,1,failure,no
36697,2,285,2,failure,no
36698,4,-1,0,unknown,no
36699,1,368,4,failure,no
36700,1,-1,0,unknown,no
36701,1,326,5,failure,no
36702,1,349,1,failure,no
36703,1,-1,0,unknown,no
36704,1,-1,0,unknown,no
36705,2,-1,0,unknown,no
36706,4,85,2,success,no
36707,3,-1,0,unknown,no
36708,1,-1,0,unknown,no
36709,1,369,3,failure,no
36710,2,175,1,failure,no
36711,1,-1,0,unknown,no
36712,5,-1,0,unknown,no
36713,5,285,30,other,no
36714,10,362,1,other,no
36715,1,286,4,failure,yes
36716,3,-1,0,unknown,no
36717,2,-1,0,unknown,no
36718,1,-1,0,unknown,no
36719,2,369,3,failure,no
36720,3,-1,0,unknown,no
36721,2,342,3,failure,no
36722,1,-1,0,unknown,no
36723,5,-1,0,unknown,no
36724,1,-1,0,unknown,no
36725,1,327,9,other,no
36726,1,-1,0,unknown,no
36727,2,364,3,failure,yes
36728,1,-1,0,unknown,no
36729,4,357,4,failure,no
36730,1,-1,0,unknown,no
36731,1,-1,0,unknown,no
36732,1,-1,0,unknown,yes
36733,1,298,5,failure,no
36734,1,364,1,failure,no
36735,1,-1,0,unknown,no
36736,1,-1,0,unknown,no
36737,1,301,1,other,no
36738,3,370,1,failure,no
36739,1,301,2,failure,no
36740,1,361,2,other,no
36741,1,-1,0,unknown,no
36742,1,-1,0,unknown,no
36743,1,172,3,failure,no
36744,2,-1,0,unknown,no
36745,1,368,2,failure,no
36746,1,365,2,other,no
36747,1,-1,0,unknown,no
36748,3,369,4,failure,no
36749,1,-1,0,unknown,no
36750,1,-1,0,unknown,no
36751,4,369,3,failure,no
36752,1,-1,0,unknown,no
36753,1,306,4,success,yes
36754,3,361,4,failure,no
36755,2,350,1,failure,no
36756,2,-1,0,unknown,no
36757,1,300,1,success,yes
36758,2,-1,0,unknown,no
36759,2,-1,0,unknown,no
36760,1,294,5,failure,no
36761,2,173,1,success,no
36762,1,-1,0,unknown,no
36763,2,-1,0,unknown,no
36764,1,342,1,failure,no
36765,3,-1,0,unknown,no
36766,2,-1,0,unknown,no
36767,1,-1,0,unknown,no
36768,1,-1,0,unknown,yes
36769,2,-1,0,unknown,no
36770,2,-1,0,unknown,no
36771,2,-1,0,unknown,no
36772,2,173,1,failure,no
36773,3,-1,0,unknown,no
36774,1,343,1,other,no
36775,1,350,2,failure,no
36776,1,175,4,failure,no
36777,2,-1,0,unknown,no
36778,1,-1,0,unknown,no
36779,1,-1,0,unknown,no
36780,1,-1,0,unknown,no
36781,1,347,5,failure,no
36782,8,-1,0,unknown,no
36783,6,-1,0,unknown,no
36784,4,-1,0,unknown,no
36785,1,369,2,failure,no
36786,2,-1,0,unknown,yes
36787,1,356,1,failure,no
36788,1,347,6,failure,no
36789,1,349,4,failure,no
36790,4,357,1,failure,no
36791,4,258,3,failure,no
36792,4,-1,0,unknown,no
36793,1,-1,0,unknown,yes
36794,1,369,1,failure,no
36795,1,-1,0,unknown,no
36796,1,350,1,failure,no
36797,1,-1,0,unknown,no
36798,2,363,1,failure,no
36799,1,363,2,success,no
36800,1,-1,0,unknown,no
36801,1,175,2,failure,no
36802,1,274,6,other,yes
36803,2,-1,0,unknown,no
36804,2,368,2,failure,no
36805,1,-1,0,unknown,yes
36806,3,-1,0,unknown,no
36807,1,-1,0,unknown,no
36808,1,365,2,failure,no
36809,1,-1,0,unknown,no
36810,2,361,1,success,yes
36811,1,-1,0,unknown,no
36812,3,-1,0,unknown,no
36813,5,174,2,failure,no
36814,2,-1,0,unknown,no
36815,2,-1,0,unknown,no
36816,5,-1,0,unknown,no
36817,2,-1,0,unknown,no
36818,4,343,1,other,no
36819,1,351,7,other,no
36820,7,-1,0,unknown,yes
36821,2,-1,0,unknown,no
36822,2,-1,0,unknown,no
36823,3,370,1,failure,no
36824,2,-1,0,unknown,no
36825,2,-1,0,unknown,no
36826,4,-1,0,unknown,no
36827,2,342,4,other,no
36828,2,348,1,failure,no
36829,2,-1,0,unknown,no
36830,2,-1,0,unknown,yes
36831,2,350,1,failure,no
36832,2,369,1,failure,no
36833,9,362,8,other,no
36834,2,-1,0,unknown,no
36835,3,328,22,other,yes
36836,3,263,11,success,no
36837,2,357,3,failure,no
36838,2,-1,0,unknown,no
36839,1,-1,0,unknown,no
36840,2,-1,0,unknown,no
36841,2,309,5,failure,no
36842,2,330,3,other,no
36843,4,-1,0,unknown,no
36844,1,-1,0,unknown,no
36845,1,-1,0,unknown,yes
36846,2,286,1,other,yes
36847,1,175,2,failure,no
36848,3,-1,0,unknown,no
36849,6,371,1,failure,no
36850,1,344,1,failure,no
36851,3,350,2,failure,no
36852,2,350,7,failure,no
36853,2,350,1,failure,no
36854,5,286,2,failure,no
36855,2,357,2,failure,no
36856,3,-1,0,unknown,yes
36857,2,357,1,failure,no
36858,4,-1,0,unknown,no
36859,4,-1,0,unknown,no
36860,2,-1,0,unknown,no
36861,3,-1,0,unknown,no
36862,6,174,3,failure,no
36863,2,-1,0,unknown,no
36864,4,-1,0,unknown,yes
36865,2,-1,0,unknown,no
36866,6,-1,0,unknown,yes
36867,3,-1,0,unknown,no
36868,4,-1,0,unknown,no
36869,2,357,4,failure,no
36870,3,-1,0,unknown,no
36871,2,370,1,failure,no
36872,2,-1,0,unknown,yes
36873,2,-1,0,unknown,no
36874,3,-1,0,unknown,yes
36875,2,300,1,failure,no
36876,4,365,2,failure,no
36877,3,-1,0,unknown,no
36878,2,-1,0,unknown,no
36879,3,-1,0,unknown,no
36880,4,-1,0,unknown,no
36881,2,259,3,other,no
36882,2,-1,0,unknown,no
36883,2,71,3,failure,no
36884,2,-1,0,unknown,no
36885,2,357,3,failure,no
36886,4,-1,0,unknown,no
36887,3,-1,0,unknown,no
36888,2,335,3,failure,no
36889,2,-1,0,unknown,no
36890,5,-1,0,unknown,yes
36891,5,299,10,failure,no
36892,2,350,2,failure,no
36893,3,-1,0,unknown,no
36894,2,-1,0,unknown,no
36895,2,344,3,other,no
36896,2,-1,0,unknown,no
36897,5,-1,0,unknown,no
36898,2,-1,0,unknown,no
36899,3,-1,0,unknown,no
36900,3,-1,0,unknown,no
36901,5,-1,0,unknown,no
36902,2,-1,0,unknown,no
36903,2,-1,0,unknown,no
36904,2,-1,0,unknown,no
36905,5,-1,0,unknown,no
36906,2,-1,0,unknown,no
36907,2,-1,0,unknown,no
36908,2,287,13,success,yes
36909,4,278,2,other,no
36910,2,174,1,failure,no
36911,3,334,2,failure,no
36912,4,369,2,other,no
36913,2,-1,0,unknown,no
36914,4,369,5,failure,no
36915,3,357,7,failure,no
36916,2,329,6,failure,no
36917,2,351,3,other,no
36918,4,172,4,other,no
36919,3,-1,0,unknown,no
36920,6,337,6,failure,no
36921,4,347,2,failure,no
36922,3,-1,0,unknown,no
36923,3,-1,0,unknown,yes
36924,2,369,2,failure,no
36925,5,-1,0,unknown,no
36926,3,-1,0,unknown,no
36927,8,278,4,failure,no
36928,2,330,2,other,no
36929,2,-1,0,unknown,no
36930,3,371,2,failure,no
36931,6,-1,0,unknown,no
36932,3,-1,0,unknown,no
36933,2,-1,0,unknown,no
36934,2,351,1,failure,no
36935,2,354,3,other,no
36936,3,-1,0,unknown,no
36937,2,-1,0,unknown,no
36938,6,-1,0,unknown,no
36939,4,-1,0,unknown,no
36940,5,278,7,failure,no
36941,5,-1,0,unknown,no
36942,4,-1,0,unknown,no
36943,3,172,4,failure,no
36944,2,361,2,failure,no
36945,2,344,8,other,no
36946,4,-1,0,unknown,no
36947,2,-1,0,unknown,no
36948,3,-1,0,unknown,no
36949,5,342,16,failure,no
36950,2,-1,0,unknown,no
36951,2,328,13,failure,no
36952,3,-1,0,unknown,no
36953,3,287,8,failure,no
36954,3,-1,0,unknown,no
36955,2,356,2,failure,no
36956,2,364,1,failure,no
36957,4,-1,0,unknown,no
36958,4,-1,0,unknown,no
36959,2,369,3,failure,no
36960,3,-1,0,unknown,no
36961,3,-1,0,unknown,no
36962,3,363,1,other,no
36963,3,-1,0,unknown,no
36964,7,-1,0,unknown,no
36965,4,307,1,failure,no
36966,6,342,1,other,no
36967,2,334,1,failure,no
36968,7,347,2,failure,no
36969,5,349,1,other,no
36970,2,-1,0,unknown,no
36971,5,-1,0,unknown,no
36972,7,330,17,failure,no
36973,2,-1,0,unknown,no
36974,3,-1,0,unknown,no
36975,2,345,3,failure,yes
36976,5,175,4,other,no
36977,6,-1,0,unknown,no
36978,4,-1,0,unknown,no
36979,2,-1,0,unknown,no
36980,4,-1,0,unknown,no
36981,4,366,3,failure,no
36982,4,350,1,failure,no
36983,4,-1,0,unknown,no
36984,5,175,9,failure,no
36985,3,-1,0,unknown,no
36986,3,-1,0,unknown,yes
36987,3,357,1,other,no
36988,7,-1,0,unknown,no
36989,2,278,3,other,no
36990,2,265,4,other,no
36991,2,362,1,other,no
36992,6,-1,0,unknown,no
36993,3,-1,0,unknown,no
36994,2,366,2,failure,no
36995,5,175,6,failure,no
36996,5,-1,0,unknown,no
36997,6,358,9,failure,no
36998,5,-1,0,unknown,no
36999,7,355,4,failure,no
37000,5,355,4,failure,no
37001,4,-1,0,unknown,no
37002,3,174,2,other,no
37003,2,-1,0,unknown,no
37004,4,331,22,other,no
37005,2,-1,0,unknown,no
37006,2,345,2,failure,no
37007,4,175,4,other,no
37008,3,345,3,failure,no
37009,1,174,2,failure,no
37010,1,-1,0,unknown,no
37011,1,37,1,failure,no
37012,1,-1,0,unknown,no
37013,3,-1,0,unknown,no
37014,1,351,2,failure,no
37015,7,366,10,other,no
37016,1,370,3,failure,no
37017,1,371,1,failure,no
37018,3,-1,0,unknown,yes
37019,1,-1,0,unknown,no
37020,3,364,1,failure,no
37021,2,301,1,failure,yes
37022,1,-1,0,unknown,no
37023,9,-1,0,unknown,no
37024,1,-1,0,unknown,no
37025,2,362,1,other,no
37026,1,351,1,failure,no
37027,1,-1,0,unknown,no
37028,6,370,5,failure,no
37029,1,370,1,failure,no
37030,1,301,1,failure,no
37031,1,287,2,failure,no
37032,1,-1,0,unknown,no
37033,1,363,1,failure,no
37034,1,-1,0,unknown,no
37035,1,351,1,failure,no
37036,5,-1,0,unknown,no
37037,1,-1,0,unknown,no
37038,3,174,4,failure,no
37039,1,-1,0,unknown,no
37040,1,348,1,failure,no
37041,1,-1,0,unknown,no
37042,1,-1,0,unknown,no
37043,2,363,2,failure,no
37044,1,-1,0,unknown,no
37045,1,359,8,failure,no
37046,1,359,3,failure,no
37047,1,-1,0,unknown,no
37048,1,-1,0,unknown,yes
37049,1,350,7,failure,no
37050,1,-1,0,unknown,no
37051,1,370,2,failure,no
37052,2,307,1,other,no
37053,1,365,1,failure,no
37054,1,-1,0,unknown,no
37055,6,348,4,other,no
37056,1,-1,0,unknown,yes
37057,1,357,1,failure,no
37058,1,365,1,failure,no
37059,1,-1,0,unknown,no
37060,3,-1,0,unknown,no
37061,1,-1,0,unknown,no
37062,1,-1,0,unknown,no
37063,1,-1,0,unknown,no
37064,2,364,5,failure,no
37065,1,-1,0,unknown,no
37066,1,-1,0,unknown,no
37067,2,259,9,failure,no
37068,1,370,1,failure,no
37069,1,-1,0,unknown,no
37070,1,-1,0,unknown,yes
37071,3,-1,0,unknown,no
37072,1,-1,0,unknown,no
37073,1,-1,0,unknown,no
37074,1,370,1,failure,no
37075,1,299,3,failure,no
37076,8,358,1,failure,no
37077,9,-1,0,unknown,no
37078,12,349,1,other,no
37079,11,-1,0,unknown,no
37080,1,301,2,success,no
37081,1,-1,0,unknown,yes
37082,1,-1,0,unknown,no
37083,1,-1,0,unknown,no
37084,1,-1,0,unknown,no
37085,10,-1,0,unknown,no
37086,4,-1,0,unknown,no
37087,1,-1,0,unknown,no
37088,1,-1,0,unknown,no
37089,1,-1,0,unknown,no
37090,1,260,6,failure,no
37091,1,-1,0,unknown,no
37092,1,174,7,other,no
37093,1,-1,0,unknown,no
37094,1,-1,0,unknown,yes
37095,4,-1,0,unknown,no
37096,1,-1,0,unknown,yes
37097,4,-1,0,unknown,no
37098,1,-1,0,unknown,no
37099,1,-1,0,unknown,no
37100,1,-1,0,unknown,yes
37101,1,274,6,failure,no
37102,1,-1,0,unknown,no
37103,2,358,2,failure,no
37104,7,175,4,other,no
37105,5,176,1,success,no
37106,1,176,1,failure,no
37107,1,-1,0,unknown,yes
37108,1,-1,0,unknown,yes
37109,1,342,2,other,no
37110,2,-1,0,unknown,no
37111,7,-1,0,unknown,no
37112,1,370,1,failure,no
37113,3,-1,0,unknown,no
37114,1,-1,0,unknown,yes
37115,5,348,3,failure,no
37116,1,-1,0,unknown,no
37117,7,-1,0,unknown,no
37118,1,355,4,failure,yes
37119,2,-1,0,unknown,no
37120,1,301,1,failure,no
37121,1,-1,0,unknown,no
37122,1,-1,0,unknown,no
37123,2,351,2,failure,no
37124,3,-1,0,unknown,yes
37125,1,364,2,failure,no
37126,1,364,2,failure,no
37127,3,-1,0,unknown,no
37128,2,-1,0,unknown,no
37129,2,369,1,other,no
37130,5,-1,0,unknown,no
37131,2,327,17,failure,no
37132,1,370,2,failure,no
37133,4,-1,0,unknown,no
37134,1,301,1,success,yes
37135,2,-1,0,unknown,no
37136,8,299,3,other,no
37137,2,-1,0,unknown,no
37138,1,349,1,failure,no
37139,2,-1,0,unknown,no
37140,1,-1,0,unknown,no
37141,3,-1,0,unknown,yes
37142,1,-1,0,unknown,no
37143,1,345,8,failure,yes
37144,3,371,3,failure,no
37145,4,358,1,other,no
37146,1,349,1,failure,no
37147,1,364,2,failure,no
37148,1,-1,0,unknown,no
37149,1,278,2,failure,no
37150,5,-1,0,unknown,no
37151,2,-1,0,unknown,no
37152,1,363,22,failure,no
37153,3,-1,0,unknown,no
37154,1,-1,0,unknown,no
37155,6,-1,0,unknown,no
37156,1,-1,0,unknown,no
37157,1,-1,0,unknown,no
37158,2,-1,0,unknown,no
37159,1,-1,0,unknown,yes
37160,1,350,2,failure,no
37161,1,357,1,failure,no
37162,1,-1,0,unknown,no
37163,1,-1,0,unknown,no
37164,1,364,1,success,no
37165,1,-1,0,unknown,no
37166,2,299,5,failure,no
37167,1,-1,0,unknown,no
37168,1,327,5,failure,no
37169,2,-1,0,unknown,no
37170,1,-1,0,unknown,no
37171,1,359,3,failure,no
37172,1,-1,0,unknown,no
37173,3,370,4,failure,yes
37174,1,370,1,failure,no
37175,1,-1,0,unknown,no
37176,8,-1,0,unknown,no
37177,2,-1,0,unknown,no
37178,5,-1,0,unknown,no
37179,2,331,6,other,no
37180,1,358,2,failure,no
37181,1,366,6,failure,no
37182,1,352,5,failure,no
37183,6,-1,0,unknown,no
37184,2,365,3,failure,no
37185,1,-1,0,unknown,yes
37186,1,-1,0,unknown,no
37187,1,331,3,success,no
37188,2,-1,0,unknown,no
37189,1,176,1,failure,no
37190,1,343,10,failure,no
37191,2,-1,0,unknown,yes
37192,1,345,2,failure,no
37193,1,-1,0,unknown,no
37194,1,351,1,failure,no
37195,1,-1,0,unknown,no
37196,1,-1,0,unknown,no
37197,1,370,2,failure,no
37198,1,-1,0,unknown,no
37199,3,-1,0,unknown,no
37200,1,342,2,failure,no
37201,1,364,1,failure,no
37202,1,-1,0,unknown,no
37203,1,-1,0,unknown,no
37204,2,265,4,other,no
37205,6,176,5,other,no
37206,1,-1,0,unknown,no
37207,2,-1,0,unknown,no
37208,5,362,3,other,no
37209,2,-1,0,unknown,no
37210,5,336,11,other,no
37211,4,-1,0,unknown,no
37212,3,-1,0,unknown,no
37213,1,359,2,other,no
37214,2,370,1,failure,no
37215,4,-1,0,unknown,no
37216,1,-1,0,unknown,no
37217,8,-1,0,unknown,no
37218,3,330,6,other,no
37219,1,370,3,failure,no
37220,1,-1,0,unknown,no
37221,4,-1,0,unknown,no
37222,1,370,1,failure,no
37223,1,370,1,other,no
37224,1,364,1,failure,no
37225,7,327,3,failure,no
37226,1,-1,0,unknown,no
37227,2,349,5,failure,no
37228,6,-1,0,unknown,no
37229,1,-1,0,unknown,no
37230,3,-1,0,unknown,no
37231,2,370,1,failure,no
37232,1,-1,0,unknown,no
37233,1,-1,0,unknown,yes
37234,1,344,7,failure,no
37235,1,-1,0,unknown,no
37236,1,-1,0,unknown,no
37237,1,173,24,other,no
37238,1,343,1,other,no
37239,1,364,1,failure,no
37240,1,-1,0,unknown,no
37241,5,-1,0,unknown,no
37242,2,-1,0,unknown,no
37243,1,-1,0,unknown,yes
37244,1,-1,0,unknown,no
37245,1,-1,0,unknown,no
37246,1,351,1,failure,no
37247,1,174,1,failure,no
37248,2,371,3,failure,yes
37249,6,327,23,failure,no
37250,1,-1,0,unknown,no
37251,1,-1,0,unknown,yes
37252,1,348,1,failure,no
37253,1,-1,0,unknown,no
37254,1,369,2,failure,no
37255,1,174,2,failure,no
37256,1,300,1,failure,no
37257,1,348,3,failure,no
37258,1,-1,0,unknown,no
37259,2,-1,0,unknown,no
37260,1,-1,0,unknown,no
37261,1,-1,0,unknown,yes
37262,1,370,1,failure,no
37263,1,-1,0,unknown,no
37264,4,-1,0,unknown,no
37265,6,173,4,other,no
37266,1,-1,0,unknown,no
37267,2,369,4,failure,no
37268,1,-1,0,unknown,no
37269,5,176,1,other,no
37270,4,-1,0,unknown,no
37271,1,349,1,failure,no
37272,1,369,2,other,no
37273,1,-1,0,unknown,yes
37274,2,370,3,failure,no
37275,2,-1,0,unknown,no
37276,1,-1,0,unknown,no
37277,1,-1,0,unknown,no
37278,1,-1,0,unknown,no
37279,2,-1,0,unknown,no
37280,2,-1,0,unknown,no
37281,1,175,3,failure,no
37282,2,-1,0,unknown,no
37283,1,176,2,failure,no
37284,1,-1,0,unknown,no
37285,1,352,5,failure,no
37286,1,295,6,failure,no
37287,1,-1,0,unknown,no
37288,1,350,9,failure,no
37289,1,-1,0,unknown,no
37290,1,-1,0,unknown,no
37291,1,-1,0,unknown,no
37292,3,-1,0,unknown,no
37293,1,300,1,failure,no
37294,1,174,1,success,no
37295,3,-1,0,unknown,no
37296,1,-1,0,unknown,no
37297,1,50,2,failure,no
37298,1,370,1,failure,no
37299,1,-1,0,unknown,no
37300,1,364,2,failure,no
37301,2,-1,0,unknown,no
37302,2,-1,0,unknown,no
37303,1,-1,0,unknown,no
37304,1,-1,0,unknown,no
37305,3,348,2,failure,yes
37306,1,-1,0,unknown,no
37307,2,-1,0,unknown,no
37308,1,-1,0,unknown,no
37309,1,299,2,failure,no
37310,1,-1,0,unknown,yes
37311,1,-1,0,unknown,no
37312,1,173,2,failure,no
37313,1,-1,0,unknown,no
37314,1,-1,0,unknown,no
37315,1,-1,0,unknown,no
37316,1,-1,0,unknown,no
37317,2,-1,0,unknown,yes
37318,1,349,3,failure,no
37319,3,-1,0,unknown,no
37320,2,173,6,failure,no
37321,4,357,3,success,no
37322,1,-1,0,unknown,no
37323,1,369,5,failure,no
37324,6,-1,0,unknown,no
37325,2,-1,0,unknown,no
37326,3,-1,0,unknown,no
37327,4,359,2,other,no
37328,1,362,3,failure,no
37329,5,-1,0,unknown,yes
37330,4,-1,0,unknown,no
37331,1,-1,0,unknown,yes
37332,1,355,1,failure,no
37333,1,344,1,failure,no
37334,4,-1,0,unknown,no
37335,1,-1,0,unknown,no
37336,1,-1,0,unknown,no
37337,3,-1,0,unknown,yes
37338,1,-1,0,unknown,no
37339,5,369,2,failure,no
37340,2,-1,0,unknown,no
37341,1,364,1,failure,no
37342,1,300,1,failure,no
37343,1,-1,0,unknown,no
37344,1,-1,0,unknown,no
37345,1,330,3,other,no
37346,1,-1,0,unknown,no
37347,1,362,2,failure,no
37348,1,369,3,failure,no
37349,1,-1,0,unknown,no
37350,2,-1,0,unknown,yes
37351,4,-1,0,unknown,no
37352,3,174,1,other,no
37353,1,-1,0,unknown,no
37354,1,-1,0,unknown,no
37355,1,-1,0,unknown,no
37356,1,364,1,failure,no
37357,1,-1,0,unknown,no
37358,1,300,1,failure,yes
37359,1,343,5,failure,no
37360,1,-1,0,unknown,no
37361,1,174,4,failure,no
37362,1,338,10,failure,no
37363,3,-1,0,unknown,no
37364,1,-1,0,unknown,no
37365,1,-1,0,unknown,no
37366,1,296,11,failure,yes
37367,8,293,1,failure,no
37368,3,364,1,other,no
37369,3,-1,0,unknown,no
37370,2,-1,0,unknown,no
37371,2,-1,0,unknown,no
37372,3,-1,0,unknown,yes
37373,3,302,3,other,no
37374,3,344,1,other,no
37375,2,-1,0,unknown,no
37376,2,370,1,failure,no
37377,2,278,4,failure,no
37378,3,-1,0,unknown,yes
37379,2,174,1,failure,no
37380,2,357,2,failure,no
37381,2,370,2,success,no
37382,2,-1,0,unknown,no
37383,2,-1,0,unknown,no
37384,2,-1,0,unknown,no
37385,2,-1,0,unknown,no
37386,2,370,1,failure,no
37387,3,173,1,other,no
37388,3,363,4,other,no
37389,3,-1,0,unknown,no
37390,2,278,4,failure,no
37391,5,-1,0,unknown,yes
37392,5,-1,0,unknown,no
37393,2,370,2,failure,no
37394,2,-1,0,unknown,no
37395,3,-1,0,unknown,no
37396,2,-1,0,unknown,yes
37397,2,370,1,failure,no
37398,7,173,2,other,no
37399,5,-1,0,unknown,no
37400,3,-1,0,unknown,no
37401,2,357,5,failure,no
37402,2,-1,0,unknown,no
37403,3,345,3,failure,no
37404,2,357,1,other,no
37405,3,343,1,other,no
37406,2,-1,0,unknown,no
37407,3,308,1,failure,no
37408,2,355,2,failure,no
37409,4,-1,0,unknown,no
37410,2,-1,0,unknown,no
37411,2,293,4,success,yes
37412,2,348,3,other,no
37413,2,-1,0,unknown,no
37414,5,303,2,failure,no
37415,2,351,1,failure,no
37416,2,-1,0,unknown,yes
37417,2,338,1,failure,no
